ID,Jurisdiction,State,District_Type,District_Number,Candidate_Name,Party,Total_Amount,Total_For,Total_Against,PAC_Name,PAC_Type,PAC_ID,ID_Type,Citation_URL
SUSTAINABLE ENERGY AND ENVIRONMENT COALITION PAC_1000,Federal Office,VT,U.S. House,1,Peter Welch,D,1000.00,1000.00,0.00,SUSTAINABLE ENERGY AND ENVIRONMENT COALITION PAC,PAC,C00581819,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00581785&cycle=2054
SUSTAINABLE ENERGY AND ENVIRONMENT COALITION PAC_2000,Federal Office,VA,U.S. House,10,Jennifer Wexton,D,2000.00,2000.00,0.00,SUSTAINABLE ENERGY AND ENVIRONMENT COALITION PAC,PAC,C00581820,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00581785&cycle=2055
SUSTAINABLE ENERGY AND ENVIRONMENT COALITION PAC_2000,Federal Office,PA,U.S. House,7,Susan Wild,D,2000.00,2000.00,0.00,SUSTAINABLE ENERGY AND ENVIRONMENT COALITION PAC,PAC,C00581821,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00581785&cycle=2056
PARTNERSHIP FOR CONSERVATION PAC_2000,Federal Office,GA,U.S. House,3,Drew Ferguson,R,2000.00,2000.00,0.00,PARTNERSHIP FOR CONSERVATION PAC,PAC,C00632752,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00632752&cycle=2020
PARTNERSHIP FOR CONSERVATION PAC_1000,Federal Office,CA,U.S. House,23,Kevin McCarthy,R,1000.00,1000.00,0.00,PARTNERSHIP FOR CONSERVATION PAC,PAC,C00632752,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00632752&cycle=2020
PARTNERSHIP FOR CONSERVATION PAC_3000,Federal Office,CA,U.S. House,41,Mark Takano,D,3000.00,3000.00,0.00,PARTNERSHIP FOR CONSERVATION PAC,PAC,C00632753,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00632752&cycle=2021
PARTNERSHIP FOR CONSERVATION PAC_1000,Federal Office,CT,U.S. Senate,,Richard Blumenthal,D,1000.00,1000.00,0.00,PARTNERSHIP FOR CONSERVATION PAC,PAC,C00632754,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00632752&cycle=2022
PARTNERSHIP FOR CONSERVATION PAC_1000,Federal Office,OH,U.S. Senate,,Sherrod Brown,D,1000.00,1000.00,0.00,PARTNERSHIP FOR CONSERVATION PAC,PAC,C00632755,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00632752&cycle=2023
PARTNERSHIP FOR CONSERVATION PAC_-2500,Federal Office,GA,U.S. Senate,,Doug Collins,R,-2500.00,-2500.00,0.00,PARTNERSHIP FOR CONSERVATION PAC,PAC,C00632756,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00632752&cycle=2024
PARTNERSHIP FOR CONSERVATION PAC_1500,Federal Office,ID,U.S. Senate,,Mike Crapo,R,1500.00,1500.00,0.00,PARTNERSHIP FOR CONSERVATION PAC,PAC,C00632757,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00632752&cycle=2025
PARTNERSHIP FOR CONSERVATION PAC_1000,Federal Office,NM,U.S. Senate,,Martin Heinrich,D,1000.00,1000.00,0.00,PARTNERSHIP FOR CONSERVATION PAC,PAC,C00632758,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00632752&cycle=2026
PARTNERSHIP FOR CONSERVATION PAC_1000,Federal Office,VA,U.S. Senate,,Tim Kaine,D,1000.00,1000.00,0.00,PARTNERSHIP FOR CONSERVATION PAC,PAC,C00632759,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00632752&cycle=2027
PARTNERSHIP FOR CONSERVATION PAC_1500,Federal Office,GA,U.S. Senate,,David Perdue,R,1500.00,1500.00,0.00,PARTNERSHIP FOR CONSERVATION PAC,PAC,C00632760,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00632752&cycle=2028
PARTNERSHIP FOR CONSERVATION PAC_2000,Federal Office,SC,U.S. Senate,,Tim Scott,R,2000.00,2000.00,0.00,PARTNERSHIP FOR CONSERVATION PAC,PAC,C00632761,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00632752&cycle=2029
PARTNERSHIP FOR CONSERVATION PAC_1000,Federal Office,MN,U.S. Senate,,Tina Smith,D,1000.00,1000.00,0.00,PARTNERSHIP FOR CONSERVATION PAC,PAC,C00632762,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00632752&cycle=2030
PARTNERSHIP FOR CONSERVATION PAC_2500,Federal Office,MD,U.S. Senate,,Chris Van Hollen,D,2500.00,2500.00,0.00,PARTNERSHIP FOR CONSERVATION PAC,PAC,C00632763,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00632752&cycle=2031
SUNRISE PAC_4042,Federal Office,NY,U.S. House,16,Jamaal Bowman,D,4042.00,4042.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674697,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674697
SUNRISE PAC_4477,Federal Office,MO,U.S. House,1,Cori Bush,D,4477.00,4477.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674698,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674698
SUNRISE PAC_3586,Federal Office,TX,U.S. House,28,Jessica Cisneros,D,3586.00,3586.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674699,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674699
SUNRISE PAC_800,Federal Office,CA,U.S. House,1,Audrey Denney,D,800.00,800.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674700,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674700
SUNRISE PAC_148,Federal Office,WA,U.S. House,10,Beth Doglio,D,148.00,148.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674701,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674701
SUNRISE PAC_1485,Federal Office,IL,U.S. House,1,Robert Emmons Jr,D,1485.00,1485.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674702,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674702
SUNRISE PAC_1485,Federal Office,OH,U.S. House,3,Morgan Harper,D,1485.00,1485.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674703,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674703
SUNRISE PAC_219,Federal Office,MI,U.S. House,6,Jon Hoadley,D,219.00,219.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674704,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674704
SUNRISE PAC_4377,Federal Office,NJ,U.S. House,5,Arati Kreibich,D,4377.00,4377.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674705,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674705
SUNRISE PAC_45,Federal Office,CA,U.S. House,49,Mike Levin,D,45.00,45.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674706,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674706
SUNRISE PAC_680,Federal Office,MA,U.S. House,1,Alex Morse,D,680.00,680.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674707,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674707
SUNRISE PAC_2685,Federal Office,IL,U.S. House,3,Marie Newman,D,2685.00,2685.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674708,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674708
SUNRISE PAC_15,Federal Office,NY,U.S. House,14,Alexandria Ocasio-Cortez,D,15.00,15.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674709,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674709
SUNRISE PAC_4294,Federal Office,MN,U.S. House,5,Ilhan Omar,D,4294.00,4294.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674710,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674710
SUNRISE PAC_253,Federal Office,VA,U.S. House,1,Qasim Rashid,D,253.00,253.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674711,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674711
SUNRISE PAC_3473,Federal Office,TX,U.S. House,10,Mike Siegel,D,3473.00,3473.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674712,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674712
SUNRISE PAC_1205,Federal Office,TX,U.S. House,25,Heidi Sloan,D,1205.00,1205.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674713,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674713
SUNRISE PAC_728,Federal Office,MI,U.S. House,13,Rashida Tlaib,D,728.00,728.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674714,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674714
SUNRISE PAC_3436,Federal Office,KY,U.S. Senate,,Charles Booker,D,3436.00,3436.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674715,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674715
SUNRISE PAC_22,Federal Office,TN,U.S. Senate,,Marquita Bradshaw,D,22.00,22.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674716,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674716
SUNRISE PAC_1177,Federal Office,MA,U.S. Senate,,Ed Markey,D,1177.00,1177.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674717,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674717
SUNRISE PAC_2565,Federal Office,CO,U.S. Senate,,Andrew Romanoff,D,2565.00,2565.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674718,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674718
SUNRISE PAC_144,Federal Office,VT,U.S. Senate,,Bernie Sanders,I,144.00,144.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674719,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674719
SUNRISE PAC_128,Federal Office,WV,U.S. Senate,,Paula Jean Swearengin,D,128.00,128.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674720,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674720
SUNRISE PAC_144,Federal Office,MA,U.S. Senate,,Elizabeth Warren,D,144.00,144.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674721,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674721
SUNRISE PAC_1517,Federal Office,All,President,,Joe Biden,D,1517.00,1517.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674722,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674722
SUNRISE PAC_0,Federal Office,All,President,,Michael Bloomberg,D,57.00,0.00,57.00,SUNRISE PAC,CAREY COMMITTEE,C00674723,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674723
SUNRISE PAC_1436,Federal Office,KY,U.S. Senate,,Charles Booker,D,1436.00,1436.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674724,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674724
SUNRISE PAC_1130,Federal Office,NY,U.S. House,16,Jamaal Bowman,D,1130.00,1130.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674725,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674725
SUNRISE PAC_0,Federal Office,All,President,,Pete Buttigieg,D,57.00,0.00,57.00,SUNRISE PAC,CAREY COMMITTEE,C00674726,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674726
SUNRISE PAC_120,Federal Office,TX,U.S. House,28,Jessica Cisneros,D,120.00,120.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674727,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674727
SUNRISE PAC_2012,Federal Office,CA,U.S. House,1,Audrey Denney,D,2012.00,2012.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674728,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674728
SUNRISE PAC_10,Federal Office,IL,U.S. House,1,Robert Emmons Jr,D,10.00,10.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674729,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674729
SUNRISE PAC_400,Federal Office,IA,U.S. Senate,,Kimberly Graham,D,400.00,400.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674730,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674730
SUNRISE PAC_394,Federal Office,OH,U.S. House,3,Morgan Harper,D,394.00,394.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674731,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674731
SUNRISE PAC_0,Federal Office,CO,U.S. Senate,,John Hickenlooper,D,3000.00,0.00,3000.00,SUNRISE PAC,CAREY COMMITTEE,C00674732,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674732
SUNRISE PAC_320,Federal Office,MI,U.S. House,6,Matt Longjohn,D,320.00,320.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674733,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674733
SUNRISE PAC_445,Federal Office,MA,U.S. Senate,,Ed Markey,D,445.00,445.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674734,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674734
SUNRISE PAC_849,Federal Office,FL,U.S. Senate,,Bill Nelson,D,849.00,849.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674735,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674735
SUNRISE PAC_10,Federal Office,IL,U.S. House,3,Marie Newman,D,10.00,10.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674736,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674736
SUNRISE PAC_3783,Federal Office,CO,U.S. Senate,,Andrew Romanoff,D,3783.00,3783.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674737,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674737
SUNRISE PAC_74115,Federal Office,VT,U.S. Senate,,Bernie Sanders,I,74115.00,74115.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674738,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674738
SUNRISE PAC_132012,Federal Office,TX,U.S. House,10,Mike Siegel,D,132012.00,132012.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674739,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674739
SUNRISE PAC_1097,Federal Office,MI,U.S. House,13,Rashida Tlaib,D,1097.00,1097.00,0.00,SUNRISE PAC,CAREY COMMITTEE,C00674740,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674740
SUNRISE PAC_0,Federal Office,All,President,,Donald Trump,R,550708.00,0.00,550708.00,SUNRISE PAC,CAREY COMMITTEE,C00674741,FEC,https://www.opensecrets.org/pacs/lookup2.php?cycle=2020&strID=C00674741
Wisconsin Conservation Voters Independent Expenditure Committee_382390.1,State Office,WI,,,[IE] Wavelength Strategy Inc,,382390.10,382390.10,,Wisconsin Conservation Voters Independent Expenditure Committee,,,,https://www.transparencyusa.org/wi/payee/wavelength-strategy-inc
Wisconsin Conservation Voters Independent Expenditure Committee_338539.36,State Office,WI,,,[IE] The Pivot Group Inc,,338539.36,338539.36,,Wisconsin Conservation Voters Independent Expenditure Committee,,,,https://www.transparencyusa.org/wi/payee/the-pivot-group-inc
Wisconsin Conservation Voters Independent Expenditure Committee_30794,State Office,WI,,,[IE] Strother Nuckels Strategies,,30794.00,30794.00,,Wisconsin Conservation Voters Independent Expenditure Committee,,,,https://www.transparencyusa.org/wi/payee/strother-nuckels-strategies
Wisconsin Conservation Voters Independent Expenditure Committee_3653,State Office,WI,,,[IE] Hub International,,3653.00,3653.00,,Wisconsin Conservation Voters Independent Expenditure Committee,,,,https://www.transparencyusa.org/wi/payee/638748
Wisconsin Conservation Voters Independent Expenditure Committee_3580.05,State Office,WI,,,[IE] Facebook Inc,,3580.05,3580.05,,Wisconsin Conservation Voters Independent Expenditure Committee,,,,https://www.transparencyusa.org/wi/payee/facebook-inc
Wisconsin Conservation Voters Independent Expenditure Committee_2112.91,State Office,WI,,,[IE] Budget Signs and Specialties,,2112.91,2112.91,,Wisconsin Conservation Voters Independent Expenditure Committee,,,,https://www.transparencyusa.org/wi/payee/budget-signs-and-specialties
Wisconsin Conservation Voters Independent Expenditure Committee_2000,State Office,WI,,,[IE] Wavelength Strategy Inc,,2000.00,2000.00,,Wisconsin Conservation Voters Independent Expenditure Committee,,,,https://www.transparencyusa.org/wi/payee/706088
Wisconsin Conservation Voters Independent Expenditure Committee_1000,State Office,WI,,,[IE] Fresh Address,,1000.00,1000.00,,Wisconsin Conservation Voters Independent Expenditure Committee,,,,https://www.transparencyusa.org/wi/payee/612111
Wisconsin Conservation Voters Independent Expenditure Committee_866.25,State Office,WI,,,[IE] Beaton Kate,,866.25,866.25,,Wisconsin Conservation Voters Independent Expenditure Committee,,,,https://www.transparencyusa.org/wi/payee/531845
Wisconsin Conservation Voters Independent Expenditure Committee_556.05,State Office,WI,,,[IE] Zimmer Lindsay,,556.05,556.05,,Wisconsin Conservation Voters Independent Expenditure Committee,,,,https://www.transparencyusa.org/wi/payee/706176
Wisconsin Conservation Voters Independent Expenditure Committee_544.5,State Office,WI,,,[IE] Hartung Mary Kate,,544.50,544.50,,Wisconsin Conservation Voters Independent Expenditure Committee,,,,https://www.transparencyusa.org/wi/payee/638718
Wisconsin Conservation Voters Independent Expenditure Committee_500,State Office,WI,,,[IE] Gemma Ryan,,500.00,500.00,,Wisconsin Conservation Voters Independent Expenditure Committee,,,,https://www.transparencyusa.org/wi/payee/621792
Wisconsin Conservation Voters Independent Expenditure Committee_444.99,State Office,WI,,,[IE] Associated Bank,,444.99,444.99,,Wisconsin Conservation Voters Independent Expenditure Committee,,,,https://www.transparencyusa.org/wi/payee/associated-bank
Wisconsin Conservation Voters Independent Expenditure Committee_418,State Office,WI,,,[IE] Hicks Casey,,418.00,418.00,,Wisconsin Conservation Voters Independent Expenditure Committee,,,,https://www.transparencyusa.org/wi/payee/638734
Wisconsin Conservation Voters Independent Expenditure Committee_360.25,State Office,WI,,,[IE] Hones Ariana,,360.25,360.25,,Wisconsin Conservation Voters Independent Expenditure Committee,,,,https://www.transparencyusa.org/wi/payee/638743
Wisconsin Conservation Voters Independent Expenditure Committee_200,State Office,WI,,,[IE] Wisconsin Ethics Commission,,200.00,200.00,,Wisconsin Conservation Voters Independent Expenditure Committee,,,,https://www.transparencyusa.org/wi/pac/wisconsin-ethics-commission-9999999-ethics_commission
Wisconsin Conservation Voters Independent Expenditure Committee_95.59,State Office,WI,,,[IE] Paya,,95.59,95.59,,Wisconsin Conservation Voters Independent Expenditure Committee,,,,https://www.transparencyusa.org/wi/payee/200844
WI League/conservation Voters PAC_500,State Office,WI,Wisconsin State Senate,32,Brad Pfaff,D,500.00,500.00,,WI League/conservation Voters PAC,,,,https://www.transparencyusa.org/wi/candidate/brad-pfaff
WI League/conservation Voters PAC_500,State Office,WI,Wisconsin State Senate,6,La Tonya Johnson,D,500.00,500.00,,WI League/conservation Voters PAC,,,,https://www.transparencyusa.org/wi/candidate/la-tonya-johnson
WI League/conservation Voters PAC_366.73,State Office,WI,,,[IE] Paya,,366.73,366.73,,WI League/conservation Voters PAC,,,,https://www.transparencyusa.org/wi/payee/200844
WI League/conservation Voters PAC_350,State Office,WI,,,[IE] Dana Chabot CPA,,350.00,350.00,,WI League/conservation Voters PAC,,,,https://www.transparencyusa.org/wi/payee/197953
WI League/conservation Voters PAC_250,State Office,WI,Wisconsin State Assembly,74,Beth Meyers,D,250.00,250.00,,WI League/conservation Voters PAC,,,,https://www.transparencyusa.org/wi/candidate/beth-meyers
WI League/conservation Voters PAC_250,State Office,WI,Wisconsin State Assembly,23,Deb Andraca,D,250.00,250.00,,WI League/conservation Voters PAC,,,,https://www.transparencyusa.org/wi/candidate/deb-andraca
WI League/conservation Voters PAC_250,State Office,WI,Wisconsin State Assembly,66,Greta Neubauer,D,250.00,250.00,,WI League/conservation Voters PAC,,,,https://www.transparencyusa.org/wi/candidate/greta-neubauer
WI League/conservation Voters PAC_250,State Office,WI,Wisconsin State Assembly,95,Jill Billings,D,250.00,250.00,,WI League/conservation Voters PAC,,,,https://www.transparencyusa.org/wi/candidate/jill-billings
WI League/conservation Voters PAC_250,State Office,WI,Wisconsin State Assembly,91,Jodi Emerson,D,250.00,250.00,,WI League/conservation Voters PAC,,,,https://www.transparencyusa.org/wi/candidate/jodi-emerson
WI League/conservation Voters PAC_250,State Office,WI,Wisconsin State Assembly,45,Mark Spreitzer,D,250.00,250.00,,WI League/conservation Voters PAC,,,,https://www.transparencyusa.org/wi/candidate/mark-spreitzer
WI League/conservation Voters PAC_250,State Office,WI,Wisconsin State Assembly,73,Nick Milroy,D,250.00,250.00,,WI League/conservation Voters PAC,,,,https://www.transparencyusa.org/wi/candidate/nick-milroy
WI League/conservation Voters PAC_250,State Office,WI,Wisconsin State Assembly,14,Robyn Vining,D,250.00,250.00,,WI League/conservation Voters PAC,,,,https://www.transparencyusa.org/wi/candidate/robyn-vining
WI League/conservation Voters PAC_250,State Office,WI,Wisconsin State Assembly,94,Steve Doyle,D,250.00,250.00,,WI League/conservation Voters PAC,,,,https://www.transparencyusa.org/wi/candidate/steve-doyle
Climate Vote Minnesota_39308.91,State Office,MN,,,[IE] Cmvc Fund (Conservation MN Voter Center),,39308.91,39308.91,,Climate Vote Minnesota,,,,https://www.transparencyusa.org/mn/pac/cmvc-fund-conservation-mn-voter-center-30647-pcf
Climate Vote Minnesota_7632.88,State Office,MN,,,[IE] Facebook Inc,,7632.88,7632.88,,Climate Vote Minnesota,,,,https://www.transparencyusa.org/mn/payee/facebook-inc
Climate Vote Minnesota_1877.66,State Office,MN,,,[IE] Paragon Payment Solutions,,1877.66,1877.66,,Climate Vote Minnesota,,,,https://www.transparencyusa.org/mn/payee/19554
Sierra Club Political Committee_15457.53,State Office,MN,,,[IE] Sierra Club - National,,15457.53,15457.53,,Sierra Club Political Committee,,,,https://www.transparencyusa.org/mn/payee/sierra-club-national
Sierra Club Political Committee_2777.42,State Office,MN,,,[IE] Sierra Club - North Star Chapter G,,2777.42,2777.42,,Sierra Club Political Committee,,,,https://www.transparencyusa.org/mn/payee/20100
Sierra Club Political Committee_1252.5,State Office,MN,,,[IE] Lathrop GPM,,1252.50,1252.50,,Sierra Club Political Committee,,,,https://www.transparencyusa.org/mn/payee/lathrop-gpm
Sierra Club Political Committee_600,State Office,MN,Minnesota State Senate,26,Aleta Borrud,D,600.00,600.00,,Sierra Club Political Committee,,,,https://www.transparencyusa.org/mn/candidate/aleta-alyce-borrud-pcc
Sierra Club Political Committee_600,State Office,MN,Minnesota State Senate,25,Sara Flick,D,600.00,600.00,,Sierra Club Political Committee,,,,https://www.transparencyusa.org/mn/payee/67856
Sierra Club Political Committee_600,State Office,MN,Minnesota State Senate,20,Jon Olson,D,600.00,600.00,,Sierra Club Political Committee,,,,https://www.transparencyusa.org/mn/candidate/jon-olson-pcc
Sierra Club Political Committee_600,State Office,MN,Minnesota State Senate,39,Josiah Hill,D,600.00,600.00,,Sierra Club Political Committee,,,,https://www.transparencyusa.org/mn/candidate/josiah-hill-pcc
Sierra Club Political Committee_600,State Office,MN,Minnesota State Senate,38,Justin Stofferahn,D,600.00,600.00,,Sierra Club Political Committee,,,,https://www.transparencyusa.org/mn/candidate/justin-stofferahn-pcc
Sierra Club Political Committee_600,State Office,MN,Minnesota State Senate,21,Ralph Kaehler,D,600.00,600.00,,Sierra Club Political Committee,,,,https://www.transparencyusa.org/mn/payee/68009
Sierra Club Political Committee_600,State Office,MN,Minnesota State Senate,14,Aric Putnam,D,600.00,600.00,,Sierra Club Political Committee,,,,https://www.transparencyusa.org/mn/payee/19735
Sierra Club Political Committee_500,State Office,MN,Minnesota Governor,,Tim Walz,D,500.00,500.00,,Sierra Club Political Committee,,,,https://www.transparencyusa.org/mn/candidate/tim-walz-pcc
Sierra Club Political Committee_450,State Office,MN,Minnesota House of Representatives,53B,Steve Sandell,D,450.00,450.00,,Sierra Club Political Committee,,,,https://www.transparencyusa.org/mn/candidate/stephen-steve-sandell-pcc
Sierra Club Political Committee_250,State Office,MN,Minnesota House of Representatives,25B,Liz Boldon,D,250.00,250.00,,Sierra Club Political Committee,,,,https://www.transparencyusa.org/mn/payee/67667
Sierra Club Political Committee_250,State Office,MN,Minnesota House of Representatives,26B,Randy Brock,D,250.00,250.00,,Sierra Club Political Committee,,,,https://www.transparencyusa.org/mn/payee/67688
